Temporada,Rodada,Mandante,Visitante,Mandante Placar,Visitante Placar
2004,10,Botafogo,Ponte Preta,0,1
2004,10,Guarani,Criciúma,2,1
2004,10,Juventude,Goiás,1,1
2004,10,Santos,Internacional,3,0
2004,10,Atlético-MG,Fluminense,2,1
2004,11,Coritiba,Paraná,1,1
2004,11,Criciúma,Grêmio,1,2
2004,11,Santos,Guarani,2,1
2004,11,Flamengo,Figueirense,0,3
2004,11,Paysandu,Vitória,4,2
2004,11,Botafogo,Fluminense,3,3
2004,11,Internacional,Vasco,1,3
2004,11,Juventude,Corinthians,1,0
2004,11,Palmeiras,São Paulo,2,1
2004,11,Goiás,São Caetano,3,2
2004,11,Ponte Preta,Cruzeiro,1,0
2004,11,Atlético-MG,Athletico-PR,0,1
2004,12,Internacional,Criciúma,3,0
2004,12,São Paulo,Ponte Preta,2,0
2004,12,Figueirense,Vasco,2,2
2004,12,Athletico-PR,Juventude,4,1
2004,12,Vitória,Goiás,0,0
2004,12,Guarani,Atlético-MG,1,1
2004,12,Fluminense,Grêmio,2,0
2004,12,Paraná,Palmeiras,1,2
2004,12,São Caetano,Botafogo,1,2
2004,12,Corinthians,Santos,2,3
2004,12,Flamengo,Paysandu,4,1
2004,12,Cruzeiro,Coritiba,0,3
2004,13,São Paulo,Atlético-MG,1,0
2004,13,Goiás,Fluminense,4,0
2004,13,Grêmio,Figueirense,2,2
2004,13,Vasco,Vitória,3,1
2004,13,Cruzeiro,Guarani,2,0
2004,13,Botafogo,Internacional,5,1
2004,13,Paysandu,São Caetano,0,0
2004,13,Paraná,Athletico-PR,1,0
2004,13,Palmeiras,Juventude,4,1
2004,13,Coritiba,Corinthians,1,2
2004,13,Ponte Preta,Santos,0,4
2004,13,Criciúma,Flamengo,1,1
2004,14,Ponte Preta,Guarani,3,1
2004,14,Vitória,Botafogo,1,0
2004,14,Santos,São Paulo,2,1
2004,14,Internacional,Grêmio,2,0
2004,14,Flamengo,Vasco,0,1
2004,14,Juventude,Coritiba,1,0
2004,14,Goiás,Paysandu,3,2
2004,14,Athletico-PR,Palmeiras,0,0
2004,14,Corinthians,Paraná,1,0
2004,14,Atlético-MG,Cruzeiro,2,0
2004,14,Fluminense,São Caetano,1,0
2004,14,Figueirense,Criciúma,2,0
2004,15,Atlético-MG,Vitória,1,1
2004,15,Corinthians,Criciúma,1,0
2004,15,Juventude,Fluminense,2,1
2004,15,Vasco,Coritiba,2,3
2004,15,Grêmio,Cruzeiro,2,3
2004,15,Guarani,Internacional,2,1
2004,15,Figueirense,Paraná,0,0
2004,15,Paysandu,Ponte Preta,3,0
2004,15,Athletico-PR,Goiás,6,0
2004,15,São Caetano,São Paulo,0,0
2004,15,Botafogo,Palmeiras,1,1
2004,15,Santos,Flamengo,2,0
2004,16,Vitória,Corinthians,1,1
2004,16,Cruzeiro,Botafogo,3,2
2004,16,Internacional,Athletico-PR,6,0
2004,16,Palmeiras,Grêmio,2,0
2004,16,Paraná,São Caetano,0,1
2004,16,Goiás,Guarani,2,0
2004,16,Flamengo,Juventude,0,1
2004,16,Fluminense,Santos,1,0
2004,16,São Paulo,Figueirense,2,1
2004,16,Criciúma,Atlético-MG,4,2
2004,16,Ponte Preta,Vasco,3,2
2004,16,Coritiba,Paysandu,1,1
2004,17,Grêmio,Paraná,4,0
2004,17,Paysandu,Palmeiras,1,0
2004,17,Atlético-MG,Goiás,0,2
2004,17,Guarani,Flamengo,0,1
2004,17,Vasco,Cruzeiro,3,2
2004,17,Corinthians,Internacional,0,0
2004,17,Figueirense,Coritiba,1,1
2004,17,São Caetano,Ponte Preta,0,1
2004,17,Juventude,Vitória,3,2
2004,17,Santos,Criciúma,5,2
2004,17,Athletico-PR,Fluminense,4,1
2004,17,Botafogo,São Paulo,1,0
2004,18,Fluminense,Corinthians,2,0
2004,18,São Paulo,Vasco,1,0
2004,18,Internacional,Juventude,1,2
2004,18,Coritiba,Botafogo,1,0
2004,18,Criciúma,Athletico-PR,4,1
2004,18,Vitória,Guarani,3,2
2004,18,Flamengo,Atlético-MG,0,0
2004,18,Cruzeiro,São Caetano,0,1
2004,18,Goiás,Santos,3,3
2004,18,Palmeiras,Figueirense,0,0
2004,18,Ponte Preta,Grêmio,1,0
2004,18,Paraná,Paysandu,2,0
2004,19,Grêmio,Vitória,4,0
2004,19,Botafogo,Flamengo,0,0
2004,19,Paysandu,Criciúma,2,2
2004,19,Athletico-PR,Ponte Preta,4,0
2004,19,Corinthians,Cruzeiro,1,0
2004,19,Guarani,Palmeiras,1,0
2004,19,Juventude,São Paulo,1,2
2004,19,Figueirense,Fluminense,2,1
2004,19,Vasco,Goiás,3,1
2004,19,São Caetano,Internacional,2,0
2004,19,Atlético-MG,Paraná,4,1
2004,19,Santos,Coritiba,4,2
2004,20,Athletico-PR,Grêmio,0,0
2004,20,Fluminense,Cruzeiro,0,0
2004,20,Flamengo,Palmeiras,0,1
2004,20,Juventude,Vasco,1,1
2004,20,Atlético-MG,Figueirense,3,1
2004,20,Corinthians,São Caetano,2,0
2004,20,Santos,Paysandu,6,0
2004,20,Criciúma,Ponte Preta,3,1
2004,20,Vitória,Coritiba,2,2
2004,20,Goiás,Paraná,3,0
2004,20,Internacional,São Paulo,1,1
2004,20,Guarani,Botafogo,0,2
2004,21,Ponte Preta,Fluminense,3,2
2004,21,Palmeiras,Goiás,0,3
2004,21,Paysandu,Atlético-MG,2,1
2004,21,Figueirense,Guarani,1,1
2004,21,São Caetano,Athletico-PR,0,3
2004,21,Paraná,Criciúma,0,3
2004,21,Grêmio,Santos,3,1
2004,21,Vasco,Corinthians,1,3
2004,21,Coritiba,Flamengo,1,0
2004,21,São Paulo,Vitória,2,1
2004,21,Botafogo,Juventude,0,1
2004,21,Cruzeiro,Internacional,2,0
2004,22,Fluminense,Paraná,3,1
2004,22,Santos,São Caetano,0,1
2004,22,Goiás,Coritiba,1,2
2004,22,Atlético-MG,Grêmio,3,0
2004,22,Flamengo,São Paulo,1,0
2004,22,Corinthians,Botafogo,2,2
2004,22,Internacional,Ponte Preta,1,2
2004,22,Guarani,Paysandu,0,0
2004,22,Juventude,Figueirense,0,0
2004,22,Vitória,Cruzeiro,3,2
2004,22,Criciúma,Palmeiras,1,2
2004,22,Athletico-PR,Vasco,2,0
2004,23,Ponte Preta,Vitória,1,0
2004,23,Paysandu,Juventude,0,1
2004,23,Paraná,Internacional,1,2
2004,23,São Paulo,Goiás,4,0
2004,23,Grêmio,Guarani,1,1
2004,23,Cruzeiro,Flamengo,2,0
2004,23,Vasco,Santos,2,3
2004,23,Figueirense,Corinthians,0,1
2004,23,Palmeiras,Fluminense,3,2
2004,23,São Caetano,Atlético-MG,1,1
2004,23,Coritiba,Criciúma,1,0
2004,23,Botafogo,Athletico-PR,1,1
2004,24,Juventude,Cruzeiro,1,0
2004,24,Internacional,Figueirense,4,0
2004,24,Corinthians,Ponte Preta,2,0
2004,24,Flamengo,Grêmio,3,0
2004,24,Guarani,Coritiba,0,0
2004,24,Goiás,Botafogo,3,1
2004,24,Fluminense,Paysandu,1,1
2004,24,Atlético-MG,Palmeiras,1,2
2004,24,Criciúma,Vasco,1,0
2004,24,Vitória,São Caetano,1,2
2004,24,Athletico-PR,São Paulo,1,0
2004,24,Santos,Paraná,5,1
2004,25,Paraná,Vitória,4,1
2004,25,Palmeiras,Internacional,3,1
2004,25,Cruzeiro,Goiás,1,3
2004,25,São Caetano,Guarani,3,0
2004,25,Grêmio,Juventude,2,4
2004,25,Figueirense,Athletico-PR,1,1
2004,25,Ponte Preta,Flamengo,1,0
2004,25,Paysandu,Corinthians,2,1
2004,25,Botafogo,Santos,2,0
2004,25,Coritiba,Fluminense,2,0
2004,25,São Paulo,Criciúma,2,0
2004,25,Vasco,Atlético-MG,3,0
2004,26,Corinthians,Grêmio,1,1
2004,26,Flamengo,Paraná,2,1
2004,26,Santos,Figueirense,4,1
2004,26,Juventude,São Caetano,2,2
2004,26,Athletico-PR,Paysandu,2,0
2004,26,Goiás,Ponte Preta,5,0
2004,26,Internacional,Coritiba,1,1
2004,26,Criciúma,Cruzeiro,1,2
2004,26,Guarani,Vasco,1,1
2004,26,Fluminense,São Paulo,1,0
2004,26,Atlético-MG,Botafogo,1,1
2004,26,Vitória,Palmeiras,2,2
2004,27,São Paulo,Guarani,3,3
2004,27,Paraná,Juventude,1,2
2004,27,Botafogo,Criciúma,1,1
2004,27,Grêmio,Goiás,1,1
2004,27,Paysandu,Internacional,2,1
2004,27,Figueirense,Vitória,2,1
2004,27,Coritiba,Athletico-PR,1,2
2004,27,Vasco,Fluminense,1,1
2004,27,Palmeiras,Corinthians,0,1
2004,27,São Caetano,Flamengo,0,1
2004,27,Cruzeiro,Santos,4,4
2004,27,Ponte Preta,Atlético-MG,1,1
2004,28,Cruzeiro,Paraná,1,4
2004,28,Criciúma,São Caetano,0,4
2004,28,Figueirense,Goiás,3,2
2004,28,São Paulo,Coritiba,2,3
2004,28,Fluminense,Internacional,3,1
2004,28,Corinthians,Atlético-MG,1,0
2004,28,Juventude,Santos,1,2
2004,28,Ponte Preta,Palmeiras,0,0
2004,28,Athletico-PR,Guarani,2,0
2004,28,Flamengo,Vitória,2,0
2004,28,Grêmio,Vasco,1,2
2004,28,Paysandu,Botafogo,2,0
2004,29,Palmeiras,Cruzeiro,1,3
2004,29,Vasco,Paysandu,0,1
2004,29,Goiás,Criciúma,2,1
2004,29,São Caetano,Figueirense,1,0
2004,29,Paraná,São Paulo,0,2
2004,29,Atlético-MG,Juventude,1,1
2004,29,Guarani,Corinthians,0,1
2004,29,Internacional,Flamengo,0,0
2004,29,Santos,Athletico-PR,1,1
2004,29,Coritiba,Ponte Preta,2,0
2004,29,Botafogo,Grêmio,2,1
2004,29,Vitória,Fluminense,2,3
2004,30,Guarani,Juventude,3,1
2004,30,Vasco,São Caetano,1,2
2004,30,São Paulo,Cruzeiro,0,0
2004,30,Goiás,Internacional,1,0
2004,30,Ponte Preta,Paraná,0,2
2004,30,Palmeiras,Santos,1,2
2004,30,Fluminense,Flamengo,2,1
2004,30,Athletico-PR,Corinthians,3,1
2004,30,Figueirense,Botafogo,3,1
2004,30,Vitória,Criciúma,1,0
2004,30,Atlético-MG,Coritiba,2,1
2004,30,Grêmio,Paysandu,1,1
2004,31,Paraná,Guarani,0,0
2004,31,São Caetano,Grêmio,2,0
2004,31,Criciúma,Fluminense,0,2
2004,31,Santos,Atlético-MG,2,0
2004,31,Paysandu,Figueirense,3,1
2004,31,Juventude,Ponte Preta,1,2
2004,31,Botafogo,Vasco,2,2
2004,31,Internacional,Vitória,2,1
2004,31,Corinthians,São Paulo,0,0
2004,31,Flamengo,Goiás,4,0
2004,31,Coritiba,Palmeiras,0,0
2004,31,Cruzeiro,Athletico-PR,2,4
2004,32,Figueirense,Ponte Preta,0,1
2004,32,São Caetano,Coritiba,1,0
2004,32,Atlético-MG,Internacional,1,1
2004,32,Paysandu,Cruzeiro,3,1
2004,32,Guarani,Fluminense,1,1
2004,32,Grêmio,São Paulo,2,1
2004,32,Juventude,Criciúma,1,0
2004,32,Corinthians,Goiás,1,0
2004,32,Athletico-PR,Flamengo,2,1
2004,32,Vasco,Palmeiras,2,5
2004,32,Santos,Vitória,4,1
2004,32,Botafogo,Paraná,4,3
2004,33,Fluminense,Atlético-MG,1,1
2004,33,Cruzeiro,Figueirense,3,3
2004,33,São Paulo,Paysandu,7,0
2004,33,Coritiba,Grêmio,2,1
2004,33,Goiás,Juventude,1,2
2004,33,Vitória,Athletico-PR,2,3
2004,33,Criciúma,Guarani,1,1
2004,33,Palmeiras,São Caetano,3,1
2004,33,Paraná,Vasco,2,1
2004,33,Ponte Preta,Botafogo,1,1
2004,33,Flamengo,Corinthians,0,0
2004,33,Internacional,Santos,2,1
2004,34,Vasco,Internacional,2,0
2004,34,São Caetano,Goiás,2,0
2004,34,Athletico-PR,Atlético-MG,5,0
2004,34,Fluminense,Botafogo,1,4
2004,34,São Paulo,Palmeiras,2,1
2004,34,Figueirense,Flamengo,3,2
2004,34,Vitória,Paysandu,4,1
2004,34,Cruzeiro,Ponte Preta,5,0
2004,34,Guarani,Santos,0,1
2004,34,Paraná,Coritiba,1,0
2004,34,Corinthians,Juventude,1,2
2004,34,Grêmio,Criciúma,2,0
2004,35,Coritiba,Cruzeiro,1,1
2004,35,Goiás,Vitória,4,0
2004,35,Vasco,Figueirense,1,0
2004,35,Criciúma,Internacional,2,1
2004,35,Santos,Corinthians,1,1
2004,35,Ponte Preta,São Paulo,0,1
2004,35,Grêmio,Fluminense,2,3
2004,35,Juventude,Athletico-PR,3,3
2004,35,Palmeiras,Paraná,1,1
2004,35,Atlético-MG,Guarani,3,2
2004,35,Paysandu,Flamengo,2,2
2004,35,Botafogo,São Caetano,1,1
2004,36,Corinthians,Coritiba,0,0
2004,36,Vitória,Vasco,4,1
2004,36,Figueirense,Grêmio,2,0
2004,36,Santos,Ponte Preta,4,0
2004,36,Fluminense,Goiás,1,4
2004,36,Athletico-PR,Paraná,1,1
2004,36,Atlético-MG,São Paulo,0,5
2004,36,Guarani,Cruzeiro,2,0
2004,36,São Caetano,Paysandu,3,0
2004,36,Internacional,Botafogo,3,1
2004,36,Juventude,Palmeiras,0,2
2004,36,Flamengo,Criciúma,3,1
2004,37,Coritiba,Juventude,2,3
2004,37,Cruzeiro,Atlético-MG,0,3
2004,37,Paysandu,Goiás,4,2
2004,37,Grêmio,Internacional,1,3
2004,37,Palmeiras,Athletico-PR,3,1
2004,37,Botafogo,Vitória,1,1
2004,37,São Paulo,Santos,1,0
2004,37,São Caetano,Fluminense,2,0
2004,37,Vasco,Flamengo,1,0
2004,37,Criciúma,Figueirense,2,1
2004,37,Paraná,Corinthians,1,2
2004,37,Guarani,Ponte Preta,0,0
2004,38,Palmeiras,Botafogo,2,1
2004,38,Cruzeiro,Grêmio,2,0
2004,38,Goiás,Athletico-PR,2,0
2004,38,Vitória,Atlético-MG,2,1
2004,38,Paraná,Figueirense,2,1
2004,38,Ponte Preta,Paysandu,3,0
2004,38,Fluminense,Juventude,7,1
2004,38,Internacional,Guarani,1,3
2004,38,Coritiba,Vasco,0,1
2004,38,Flamengo,Santos,1,1
2004,38,Criciúma,Corinthians,1,1
2004,38,São Paulo,São Caetano,4,2
2004,39,Santos,Fluminense,5,0
2004,39,Guarani,Goiás,1,1
2004,39,Paysandu,Coritiba,0,0
2004,39,Botafogo,Cruzeiro,2,1
2004,39,Juventude,Flamengo,1,0
2004,39,Grêmio,Palmeiras,2,3
2004,39,Corinthians,Vitória,1,0
2004,39,Athletico-PR,Internacional,2,1
2004,39,Atlético-MG,Criciúma,2,2
2004,39,Figueirense,São Paulo,1,0
2004,39,Vasco,Ponte Preta,2,2
2004,39,São Caetano,Paraná,2,1
2004,40,Palmeiras,Paysandu,1,0
2004,40,Goiás,Atlético-MG,1,0
2004,40,Paraná,Grêmio,1,0
2004,40,Flamengo,Guarani,1,0
2004,40,Coritiba,Figueirense,2,0
2004,40,Cruzeiro,Vasco,3,2
2004,40,Fluminense,Athletico-PR,1,2
2004,40,Internacional,Corinthians,3,0
2004,40,Criciúma,Santos,1,1
2004,40,Vitória,Juventude,1,1
2004,40,São Paulo,Botafogo,5,2
2004,40,Ponte Preta,São Caetano,0,3
2004,41,São Caetano,Cruzeiro,4,1
2004,41,Botafogo,Coritiba,4,1
2004,41,Corinthians,Fluminense,1,1
2004,41,Grêmio,Ponte Preta,6,1
2004,41,Athletico-PR,Criciúma,6,1
2004,41,Santos,Goiás,2,1
2004,41,Atlético-MG,Flamengo,6,1
2004,41,Guarani,Vitória,0,0
2004,41,Vasco,São Paulo,0,0
2004,41,Paysandu,Paraná,1,1
2004,41,Juventude,Internacional,2,3
2004,41,Figueirense,Palmeiras,0,1
2004,42,Fluminense,Figueirense,0,2
2004,42,Paraná,Atlético-MG,1,0
2004,42,Vitória,Grêmio,2,0
2004,42,Palmeiras,Guarani,0,2
2004,42,Criciúma,Paysandu,1,0
2004,42,Flamengo,Botafogo,0,0
2004,42,Goiás,Vasco,3,2
2004,42,Ponte Preta,Athletico-PR,2,3
2004,42,Cruzeiro,Corinthians,0,1
2004,42,Coritiba,Santos,0,1
2004,42,Internacional,São Caetano,1,0
2004,42,São Paulo,Juventude,4,0
2004,43,Figueirense,Atlético-MG,2,1
2004,43,Botafogo,Guarani,1,0
2004,43,Paraná,Goiás,2,1
2004,43,Cruzeiro,Fluminense,2,3
2004,43,São Paulo,Internacional,2,1
2004,43,Paysandu,Santos,1,1
2004,43,São Caetano,Corinthians,2,1
2004,43,Ponte Preta,Criciúma,1,0
2004,43,Coritiba,Vitória,5,1
2004,43,Palmeiras,Flamengo,1,2
2004,43,Grêmio,Athletico-PR,3,3
2004,43,Vasco,Juventude,1,1
2004,44,Criciúma,Paraná,1,2
2004,44,Fluminense,Ponte Preta,1,0
2004,44,Guarani,Figueirense,2,1
2004,44,Atlético-MG,Paysandu,0,0
2004,44,Goiás,Palmeiras,0,0
2004,44,Corinthians,Vasco,3,1
2004,44,Vitória,São Paulo,1,4
2004,44,Santos,Grêmio,5,1
2004,44,Athletico-PR,São Caetano,5,2
2004,44,Juventude,Botafogo,1,0
2004,44,Internacional,Cruzeiro,2,0
2004,44,Flamengo,Coritiba,0,0
2004,45,Grêmio,Atlético-MG,0,1
2004,45,Paysandu,Guarani,4,2
2004,45,Palmeiras,Criciúma,3,2
2004,45,Paraná,Fluminense,0,1
2004,45,Figueirense,Juventude,1,0
2004,45,Vasco,Athletico-PR,1,0
2004,45,Botafogo,Corinthians,1,2
2004,45,São Caetano,Santos,0,3
2004,45,São Paulo,Flamengo,1,1
2004,45,Coritiba,Goiás,1,0
2004,45,Ponte Preta,Internacional,1,2
2004,45,Cruzeiro,Vitória,4,0
2004,46,Criciúma,Coritiba,3,3
2004,46,Internacional,Paraná,2,1
2004,46,Flamengo,Cruzeiro,6,2
2004,46,Fluminense,Palmeiras,1,1
2004,46,Vitória,Ponte Preta,1,2
2004,46,Goiás,São Paulo,2,0
2004,46,Guarani,Grêmio,2,0
2004,46,Atlético-MG,São Caetano,3,0
2004,46,Santos,Vasco,2,1
2004,46,Athletico-PR,Botafogo,1,1
2004,46,Corinthians,Figueirense,5,2
2004,46,Juventude,Paysandu,1,2
2005,1,Paraná,Goiás,0,2
2005,1,Atlético-MG,Figueirense,4,1
2005,1,São Caetano,Palmeiras,2,2
2005,1,Flamengo,Cruzeiro,1,1
2005,1,Internacional,Botafogo,0,2
2005,1,Fortaleza,Coritiba,0,1
2005,1,Fluminense,São Paulo,2,1
2005,1,Corinthians,Juventude,2,2
2005,1,Athletico-PR,Ponte Preta,0,1
2005,1,Santos,Paysandu,4,1
2005,1,Brasiliense,Vasco,0,1
2005,2,Goiás,São Caetano,0,0
2005,2,Vasco,Fortaleza,0,0
2005,2,Palmeiras,Brasiliense,2,1
2005,2,São Paulo,Paraná,1,1
2005,2,Ponte Preta,Atlético-MG,3,3
2005,2,Juventude,Athletico-PR,1,0
2005,2,Figueirense,Flamengo,0,1
2005,2,Botafogo,Corinthians,3,1
2005,2,Cruzeiro,Internacional,3,2
2005,2,Paysandu,Fluminense,1,2
2005,2,Coritiba,Santos,2,3
2005,3,Paraná,Juventude,2,2
2005,3,Goiás,Figueirense,0,0
2005,3,Santos,Athletico-PR,2,1
2005,3,Ponte Preta,Paysandu,2,0
2005,3,Internacional,Flamengo,1,0
2005,3,Coritiba,Palmeiras,1,0
2005,3,Corinthians,São Paulo,1,5
2005,3,Vasco,Botafogo,0,1
2005,3,Fluminense,Cruzeiro,2,1
2005,3,São Caetano,Fortaleza,2,1
2005,3,Atlético-MG,Brasiliense,0,1
2005,4,Fortaleza,Ponte Preta,2,1
2005,4,Figueirense,Internacional,1,2
2005,4,São Paulo,Coritiba,1,0
2005,4,Botafogo,Atlético-MG,2,1
2005,4,Paysandu,São Caetano,3,2
2005,4,Juventude,Vasco,4,1
2005,4,Athletico-PR,Corinthians,1,2
2005,4,Cruzeiro,Goiás,3,1
2005,4,Palmeiras,Paraná,1,2
2005,4,Flamengo,Santos,2,1
2005,4,Brasiliense,Fluminense,0,3
2005,5,Juventude,Paysandu,2,0
2005,5,Paraná,Ponte Preta,1,1
2005,5,Fortaleza,Brasiliense,2,0
2005,5,Fluminense,Coritiba,2,4
2005,5,Goiás,Botafogo,4,0
2005,5,Santos,Atlético-MG,3,0
2005,5,São Caetano,Flamengo,1,0
2005,5,Vasco,São Paulo,3,1
2005,5,Cruzeiro,Palmeiras,2,0
2005,5,Corinthians,Figueirense,2,1
2005,5,Athletico-PR,Internacional,1,3
2005,6,Paysandu,Goiás,1,0
2005,6,São Paulo,Cruzeiro,1,1
2005,6,Figueirense,São Caetano,2,0
2005,6,Brasiliense,Paraná,1,0
2005,6,Ponte Preta,Vasco,4,2
2005,6,Flamengo,Fluminense,0,0
2005,6,Atlético-MG,Corinthians,0,1
2005,6,Palmeiras,Santos,2,1
2005,6,Botafogo,Athletico-PR,2,0
2005,6,Internacional,Fortaleza,1,0
2005,6,Coritiba,Juventude,1,2
2005,7,Paraná,Fortaleza,3,0
2005,7,São Caetano,Brasiliense,2,0
2005,7,Cruzeiro,Ponte Preta,1,2
2005,7,Athletico-PR,Figueirense,0,0
2005,7,Botafogo,Juventude,3,2
2005,7,Goiás,Palmeiras,2,1
2005,7,Santos,Fluminense,1,1
2005,7,Internacional,Atlético-MG,1,1
2005,7,Corinthians,Flamengo,4,2
2005,7,Paysandu,São Paulo,2,2
2005,7,Vasco,Coritiba,2,2
2005,8,Figueirense,Paysandu,3,3
2005,8,Palmeiras,Vasco,5,2
2005,8,Brasiliense,Corinthians,2,4
2005,8,Ponte Preta,Goiás,2,0
2005,8,Atlético-MG,São Caetano,2,3
2005,8,Flamengo,Athletico-PR,1,1
2005,8,São Paulo,Botafogo,1,0
2005,8,Coritiba,Paraná,2,1
2005,8,Fluminense,Internacional,3,0
2005,8,Juventude,Cruzeiro,0,0
2005,8,Fortaleza,Santos,0,0
2005,9,Juventude,Ponte Preta,1,3
2005,9,Paraná,Atlético-MG,1,0
2005,9,São Paulo,Internacional,1,3
2005,9,Flamengo,Brasiliense,3,4
2005,9,Botafogo,Figueirense,0,1
2005,9,São Caetano,Santos,1,3
2005,9,Corinthians,Fluminense,0,1
2005,9,Goiás,Coritiba,2,1
2005,9,Athletico-PR,Fortaleza,0,0
2005,9,Paysandu,Palmeiras,2,1
2005,9,Cruzeiro,Vasco,3,3
2005,10,Coritiba,Paysandu,3,1
2005,10,Fluminense,Paraná,0,1
2005,10,Ponte Preta,São Paulo,1,0
2005,10,Vasco,Goiás,1,2
2005,10,Figueirense,Cruzeiro,0,0
2005,10,Fortaleza,Corinthians,2,1
2005,10,Atlético-MG,Flamengo,3,1
2005,10,Brasiliense,Athletico-PR,2,1
2005,10,Internacional,São Caetano,2,1
2005,10,Santos,Juventude,0,0
2005,10,Palmeiras,Botafogo,4,1
2005,11,Juventude,Brasiliense,2,1
2005,11,Paraná,Figueirense,3,0
2005,11,Paysandu,Fortaleza,1,2
2005,11,São Paulo,Flamengo,2,0
2005,11,São Caetano,Ponte Preta,2,1
2005,11,Botafogo,Fluminense,1,2
2005,11,Corinthians,Palmeiras,3,1
2005,11,Goiás,Santos,3,4
2005,11,Vasco,Internacional,2,4
2005,11,Athletico-PR,Coritiba,1,0
2005,11,Cruzeiro,Atlético-MG,2,1
2005,12,Ponte Preta,Figueirense,2,1
2005,12,Goiás,Brasiliense,1,3
2005,12,Paysandu,Cruzeiro,1,2
2005,12,Paraná,Corinthians,2,3
2005,12,Fluminense,São Caetano,0,1
2005,12,Santos,São Paulo,2,1
2005,12,Flamengo,Vasco,1,0
2005,12,Coritiba,Botafogo,0,3
2005,12,Atlético-MG,Athletico-PR,2,3
2005,12,Palmeiras,Fortaleza,1,2
2005,12,Internacional,Juventude,5,2
2005,13,São Caetano,Paraná,1,1
2005,13,Botafogo,Ponte Preta,4,2
2005,13,Internacional,Goiás,2,3
2005,13,Fortaleza,Atlético-MG,1,4
2005,13,Athletico-PR,Fluminense,3,2
2005,13,Santos,Vasco,2,3
2005,13,Figueirense,Palmeiras,1,4
2005,13,Brasiliense,São Paulo,3,3
2005,13,Flamengo,Juventude,3,4
2005,13,Cruzeiro,Coritiba,2,2
2005,13,Corinthians,Paysandu,3,2
2005,14,Paraná,Athletico-PR,2,0
2005,14,Botafogo,Brasiliense,1,1
2005,14,Goiás,Fortaleza,2,1
2005,14,São Paulo,São Caetano,0,1
2005,14,Juventude,Figueirense,1,4
2005,14,Vasco,Corinthians,2,3
2005,14,Coritiba,Flamengo,3,2
2005,14,Palmeiras,Atlético-MG,1,0
2005,14,Paysandu,Internacional,1,2
2005,14,Ponte Preta,Fluminense,2,1
2005,14,Cruzeiro,Santos,3,2
2005,15,Fortaleza,Juventude,2,0
2005,15,São Caetano,Botafogo,0,1
2005,15,Fluminense,Goiás,1,1
2005,15,Corinthians,Cruzeiro,4,3
2005,15,Santos,Ponte Preta,0,1
2005,15,Athletico-PR,Vasco,7,2
2005,15,Atlético-MG,São Paulo,0,0
2005,15,Internacional,Paraná,0,2
2005,15,Figueirense,Coritiba,0,0
2005,15,Flamengo,Palmeiras,0,0
2005,15,Brasiliense,Paysandu,0,0
2005,16,Cruzeiro,Fortaleza,3,0
2005,16,Goiás,Atlético-MG,3,1
2005,16,Vasco,São Caetano,3,2
2005,16,Santos,Corinthians,4,2
2005,16,Figueirense,Fluminense,1,1
2005,16,Ponte Preta,Internacional,1,1
2005,16,Botafogo,Flamengo,0,2
2005,16,Coritiba,Brasiliense,1,1
2005,16,Paysandu,Paraná,3,4
2005,16,Juventude,São Paulo,2,1
2005,16,Palmeiras,Athletico-PR,1,1
2005,17,Brasiliense,Cruzeiro,1,2
2005,17,São Caetano,Juventude,1,1
2005,17,Athletico-PR,Goiás,1,0
2005,17,Atlético-MG,Paysandu,2,2
2005,17,Corinthians,Coritiba,3,0
2005,17,Internacional,Santos,0,1
2005,17,Paraná,Botafogo,2,0
2005,17,Flamengo,Ponte Preta,1,0
2005,17,São Paulo,Palmeiras,3,3
2005,17,Fortaleza,Figueirense,5,2
2005,17,Fluminense,Vasco,3,2
2005,18,Botafogo,Paysandu,2,0
2005,18,Athletico-PR,Cruzeiro,5,4
2005,18,Corinthians,São Caetano,0,2
2005,18,Juventude,Palmeiras,1,2
2005,18,Paraná,Santos,1,1
2005,18,Fortaleza,Flamengo,2,1
2005,18,Vasco,Figueirense,2,1
2005,18,São Paulo,Goiás,0,1
2005,18,Brasiliense,Internacional,0,0
2005,18,Ponte Preta,Coritiba,0,3
2005,18,Atlético-MG,Fluminense,1,2
2005,19,São Caetano,Athletico-PR,3,2
2005,19,Paysandu,Vasco,0,2
2005,19,Coritiba,Atlético-MG,1,0
2005,19,Palmeiras,Ponte Preta,2,1
2005,19,Internacional,Corinthians,0,0
2005,19,Figueirense,São Paulo,3,1
2005,19,Cruzeiro,Botafogo,4,1
2005,19,Santos,Brasiliense,1,1
2005,19,Flamengo,Paraná,1,1
2005,19,Goiás,Juventude,1,0
2005,19,Fluminense,Fortaleza,2,0
2005,20,Coritiba,São Caetano,2,2
2005,20,Palmeiras,Internacional,3,2
2005,20,Paysandu,Athletico-PR,2,1
2005,20,Figueirense,Brasiliense,2,2
2005,20,Ponte Preta,Corinthians,3,5
2005,20,Vasco,Atlético-MG,2,1
2005,20,Cruzeiro,Paraná,0,1
2005,20,Goiás,Flamengo,2,0
2005,20,São Paulo,Fortaleza,3,2
2005,20,Juventude,Fluminense,2,0
2005,20,Botafogo,Santos,3,3
2005,21,Atlético-MG,Juventude,2,1
2005,21,São Caetano,Cruzeiro,0,1
2005,21,Athletico-PR,São Paulo,4,2
